Linux 5.14.0-611.34.1.el9_7.x86_64 (benchmark-server) 	08/29/26 	_x86_64_	(12 CPU)

05:41:19     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:41:20     all    0.08    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.58
05:41:20       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:41:20       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:41:20       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:41:20       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:41:20       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:41:20       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:41:20       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:41:20       7    0.00    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   98.02
05:41:20       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:41:20       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:41:20      10    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
05:41:20      11    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02

05:41:20     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:41:21     all    0.17    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   99.08
05:41:21       0    0.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
05:41:21       1    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
05:41:21       2    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
05:41:21       3    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
05:41:21       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:41:21       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:41:21       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:41:21       7    0.00    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   94.95
05:41:21       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:41:21       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:41:21      10    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
05:41:21      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

05:41:21     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:41:22     all    0.17    0.00    0.08    0.00    0.08    0.00    0.00    0.00    0.00   99.67
05:41:22       0    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
05:41:22       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:41:22       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:41:22       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:41:22       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:41:22       5    0.00    0.00    0.00    0.00    0.99    0.00    0.00    0.00    0.00   99.01
05:41:22       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:41:22       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:41:22       8    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
05:41:22       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:41:22      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:41:22      11    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01

05:41:22     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:41:23     all    0.08    0.00    0.17    0.00    0.00    0.00    0.00    0.00    0.00   99.75
05:41:23       0    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
05:41:23       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:41:23       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:41:23       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:41:23       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:41:23       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:41:23       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:41:23       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:41:23       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:41:23       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:41:23      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:41:23      11    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00

05:41:23     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:41:24     all    0.42    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.33
05:41:24       0    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
05:41:24       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:41:24       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:41:24       3    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
05:41:24       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:41:24       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:41:24       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:41:24       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:41:24       8    0.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
05:41:24       9    1.98    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   97.03
05:41:24      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:41:24      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

Average:     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
Average:     all    0.18    0.00    0.32    0.00    0.02    0.00    0.00    0.00    0.00   99.48
Average:       0    0.20    0.00    0.80    0.00    0.00    0.00    0.00    0.00    0.00   99.00
Average:       1    0.00    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.80
Average:       2    0.00    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.80
Average:       3    0.60    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.40
Average:       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
Average:       5    0.00    0.00    0.00    0.00    0.20    0.00    0.00    0.00    0.00   99.80
Average:       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
Average:       7    0.00    0.00    1.40    0.00    0.00    0.00    0.00    0.00    0.00   98.60
Average:       8    0.20    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   99.40
Average:       9    0.40    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.40
Average:      10    0.20    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.60
Average:      11    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   99.00
