Linux 5.14.0-611.34.1.el9_7.x86_64 (benchmark-server) 	08/29/26 	_x86_64_	(12 CPU)

05:39:05     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:39:06     all    0.17    0.00    0.17    0.00    0.08    0.00    0.00    0.00    0.00   99.58
05:39:06       0    0.00    0.00    0.00    0.00    0.99    0.00    0.00    0.00    0.00   99.01
05:39:06       1    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
05:39:06       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:39:06       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:39:06       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:39:06       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:39:06       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:39:06       7    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
05:39:06       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:39:06       9    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
05:39:06      10    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
05:39:06      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

05:39:06     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:39:07     all    0.25    0.00    0.17    0.00    0.00    0.00    0.00    0.00    0.00   99.58
05:39:07       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:39:07       1    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
05:39:07       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:39:07       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:39:07       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:39:07       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:39:07       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:39:07       7    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
05:39:07       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:39:07       9    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02
05:39:07      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:39:07      11    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00

05:39:07     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:39:08     all    0.00    0.00    0.17    0.00    0.00    0.00    0.00    0.00    0.00   99.83
05:39:08       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:39:08       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:39:08       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:39:08       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:39:08       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:39:08       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:39:08       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:39:08       7    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
05:39:08       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:39:08       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:39:08      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:39:08      11    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00

05:39:08     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:39:09     all    0.17    0.00    0.08    0.00    0.00    0.08    0.00    0.00    0.00   99.67
05:39:09       0    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
05:39:09       1    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
05:39:09       2    0.00    0.00    0.00    0.00    0.00    0.99    0.00    0.00    0.00   99.01
05:39:09       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:39:09       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:39:09       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:39:09       6    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
05:39:09       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:39:09       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:39:09       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:39:09      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:39:09      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

05:39:09     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:39:10     all    0.17    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.50
05:39:10       0    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
05:39:10       1    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
05:39:10       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:39:10       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:39:10       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:39:10       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:39:10       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:39:10       7    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
05:39:10       8    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
05:39:10       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:39:10      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:39:10      11    0.98    0.00    0.98    0.00    0.00    0.00    0.00    0.00    0.00   98.04

Average:     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
Average:     all    0.15    0.00    0.18    0.00    0.02    0.02    0.00    0.00    0.00   99.63
Average:       0    0.20    0.00    0.20    0.00    0.20    0.00    0.00    0.00    0.00   99.40
Average:       1    0.20    0.00    0.60    0.00    0.00    0.00    0.00    0.00    0.00   99.20
Average:       2    0.00    0.00    0.00    0.00    0.00    0.20    0.00    0.00    0.00   99.80
Average:       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
Average:       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
Average:       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
Average:       6    0.20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.80
Average:       7    0.20    0.00    0.60    0.00    0.00    0.00    0.00    0.00    0.00   99.20
Average:       8    0.20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.80
Average:       9    0.40    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.40
Average:      10    0.00    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.80
Average:      11    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   99.20
