Linux 5.14.0-611.34.1.el9_7.x86_64 (benchmark-server) 	08/29/26 	_x86_64_	(12 CPU)

03:55:53     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:55:54     all    0.08    0.00    0.17    0.00    0.00    0.00    0.00    0.00    0.00   99.75
03:55:54       0    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
03:55:54       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:55:54       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:55:54       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:55:54       4    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
03:55:54       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:55:54       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:55:54       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:55:54       8    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
03:55:54       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:55:54      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:55:54      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

03:55:54     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:55:55     all    0.08    0.00    0.08    0.00    0.00    0.00    0.00    0.00    0.00   99.83
03:55:55       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:55:55       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:55:55       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:55:55       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:55:55       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:55:55       5    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
03:55:55       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:55:55       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:55:55       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:55:55       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:55:55      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:55:55      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

03:55:55     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:55:56     all    4.26    0.00    3.76    0.00    0.00    0.00    0.00    0.00    0.00   91.99
03:55:56       0   30.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00   62.00
03:55:56       1    1.02    0.00    5.10    0.00    0.00    0.00    0.00    0.00    0.00   93.88
03:55:56       2    6.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   89.00
03:55:56       3    1.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
03:55:56       4    2.97    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   95.05
03:55:56       5    4.04    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   93.94
03:55:56       6    0.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
03:55:56       7    1.01    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   95.96
03:55:56       8    1.98    0.00    2.97    0.00    0.00    0.00    0.00    0.00    0.00   95.05
03:55:56       9    2.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
03:55:56      10    1.01    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   95.96
03:55:56      11    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01

03:55:56     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:55:57     all    1.75    0.00    2.75    0.17    0.00    0.17    0.00    0.00    0.00   95.16
03:55:57       0    3.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   92.00
03:55:57       1    1.00    0.00    6.00    0.00    0.00    1.00    0.00    0.00    0.00   92.00
03:55:57       2    1.01    0.00    5.05    1.01    0.00    0.00    0.00    0.00    0.00   92.93
03:55:57       3    1.00    0.00    1.00    1.00    0.00    0.00    0.00    0.00    0.00   97.00
03:55:57       4    1.01    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   96.97
03:55:57       5    3.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
03:55:57       6    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
03:55:57       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:55:57       8    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
03:55:57       9    1.01    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   94.95
03:55:57      10    0.98    0.00    1.96    0.00    0.00    0.98    0.00    0.00    0.00   96.08
03:55:57      11    8.08    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   87.88

03:55:57     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
