Linux 5.14.0-611.34.1.el9_7.x86_64 (benchmark-server) 	08/29/26 	_x86_64_	(12 CPU)

03:58:43     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:58:44     all    1.84    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   97.83
03:58:44       0    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
03:58:44       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:58:44       2    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
03:58:44       3    8.08    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   91.92
03:58:44       4    5.05    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   94.95
03:58:44       5    5.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
03:58:44       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:58:44       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:58:44       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:58:44       9    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
03:58:44      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:58:44      11    4.04    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   94.95

03:58:44     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:58:45     all    2.00    0.00    0.42    0.00    0.17    0.00    0.00    0.00    0.00   97.42
03:58:45       0    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
03:58:45       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:58:45       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:58:45       3    5.94    0.00    0.99    0.00    0.99    0.00    0.00    0.00    0.00   92.08
03:58:45       4    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
03:58:45       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:58:45       6    0.00    0.00    0.99    0.00    0.99    0.00    0.00    0.00    0.00   98.02
03:58:45       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:58:45       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:58:45       9    6.06    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   93.94
03:58:45      10    5.94    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   93.07
03:58:45      11    6.06    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   93.94

03:58:45     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:58:46     all    2.75    0.00    0.67    0.00    0.08    0.00    0.00    0.00    0.00   96.50
03:58:46       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:58:46       1    0.00    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   98.02
03:58:46       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:58:46       3   14.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   84.00
03:58:46       4    5.05    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   94.95
03:58:46       5    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
03:58:46       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:58:46       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:58:46       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:58:46       9    4.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
03:58:46      10   10.10    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   88.89
03:58:46      11    0.00    0.00    0.99    0.00    0.99    0.00    0.00    0.00    0.00   98.02

03:58:46     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:58:47     all    2.91    0.00    0.50    0.00    0.08    0.08    0.00    0.00    0.00   96.42
03:58:47       0    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
03:58:47       1    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
03:58:47       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:58:47       3    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02
03:58:47       4    5.94    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   92.08
03:58:47       5    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
03:58:47       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:58:47       7    0.00    0.00    0.00    0.00    0.99    0.00    0.00    0.00    0.00   99.01
03:58:47       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:58:47       9    5.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
03:58:47      10   14.14    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   84.85
03:58:47      11    7.00    0.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00   92.00

03:58:47     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:58:48     all    2.26    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   97.49
03:58:48       0    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
03:58:48       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:58:48       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:58:48       3    5.05    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   94.95
03:58:48       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:58:48       5    4.04    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.96
03:58:48       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:58:48       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:58:48       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:58:48       9    4.04    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.96
03:58:48      10   10.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   89.00
03:58:48      11    4.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00

Average:     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
Average:     all    2.35    0.00    0.43    0.00    0.07    0.02    0.00    0.00    0.00   97.13
Average:       0    0.20    0.00    0.60    0.00    0.00    0.00    0.00    0.00    0.00   99.20
Average:       1    0.00    0.00    0.60    0.00    0.00    0.00    0.00    0.00    0.00   99.40
Average:       2    0.00    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.80
Average:       3    6.80    0.00    0.80    0.00    0.20    0.00    0.00    0.00    0.00   92.20
Average:       4    3.21    0.00    0.60    0.00    0.00    0.00    0.00    0.00    0.00   96.18
Average:       5    2.01    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   97.79
Average:       6    0.00    0.00    0.20    0.00    0.20    0.00    0.00    0.00    0.00   99.60
Average:       7    0.00    0.00    0.00    0.00    0.20    0.00    0.00    0.00    0.00   99.80
Average:       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
Average:       9    3.81    0.00    0.60    0.00    0.00    0.00    0.00    0.00    0.00   95.59
Average:      10    8.03    0.00    0.80    0.00    0.00    0.00    0.00    0.00    0.00   91.16
Average:      11    4.21    0.00    0.60    0.00    0.20    0.20    0.00    0.00    0.00   94.79
