Linux 5.14.0-611.34.1.el9_7.x86_64 (benchmark-server) 	08/29/26 	_x86_64_	(12 CPU)

03:57:58     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:57:59     all    0.17    0.00    0.08    0.00    0.08    0.00    0.00    0.00    0.00   99.67
03:57:59       0    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
03:57:59       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:57:59       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:57:59       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:57:59       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:57:59       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:57:59       6    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
03:57:59       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:57:59       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:57:59       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:57:59      10    0.00    0.00    0.00    0.00    0.99    0.00    0.00    0.00    0.00   99.01
03:57:59      11    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00

03:57:59     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:58:00     all    0.17    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.58
03:58:00       0    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
03:58:00       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:58:00       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:58:00       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:58:00       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:58:00       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:58:00       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:58:00       7    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02
03:58:00       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:58:00       9    0.98    0.00    0.98    0.00    0.00    0.00    0.00    0.00    0.00   98.04
03:58:00      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:58:00      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

03:58:00     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:58:01     all    0.67    0.00    0.17    0.00    0.00    0.00    0.00    0.00    0.00   99.16
03:58:01       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:58:01       1    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
03:58:01       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:58:01       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:58:01       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:58:01       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:58:01       6    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
03:58:01       7    2.02    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   95.96
03:58:01       8    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
03:58:01       9    1.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.98
03:58:01      10    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
03:58:01      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

03:58:01     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:58:02     all    2.91    0.00    1.75    0.00    0.00    0.00    0.00    0.00    0.00   95.34
03:58:02       0    5.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   92.00
03:58:02       1   10.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   87.00
03:58:02       2    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02
03:58:02       3    3.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
03:58:02       4    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02
03:58:02       5    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
03:58:02       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:58:02       7    3.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
03:58:02       8   10.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   87.00
03:58:02       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:58:02      10    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
03:58:02      11    0.99    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   97.03

03:58:02     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:58:03     all    0.17    0.00    0.17    0.00    0.00    0.00    0.00    0.00    0.00   99.67
03:58:03       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:58:03       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:58:03       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:58:03       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:58:03       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:58:03       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:58:03       6    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
03:58:03       7    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
03:58:03       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:58:03       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:58:03      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:58:03      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

Average:     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
Average:     all    0.82    0.00    0.48    0.00    0.02    0.00    0.00    0.00    0.00   98.68
Average:       0    1.20    0.00    0.80    0.00    0.00    0.00    0.00    0.00    0.00   98.00
Average:       1    2.40    0.00    0.60    0.00    0.00    0.00    0.00    0.00    0.00   97.00
Average:       2    0.20    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.60
Average:       3    0.60    0.00    0.60    0.00    0.00    0.00    0.00    0.00    0.00   98.80
Average:       4    0.20    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.60
Average:       5    0.00    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.80
Average:       6    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   99.20
Average:       7    1.40    0.00    1.40    0.00    0.00    0.00    0.00    0.00    0.00   97.20
Average:       8    2.20    0.00    0.60    0.00    0.00    0.00    0.00    0.00    0.00   97.20
Average:       9    0.40    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.40
Average:      10    0.40    0.00    0.20    0.00    0.20    0.00    0.00    0.00    0.00   99.20
Average:      11    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   99.20
