Linux 5.14.0-611.34.1.el9_7.x86_64 (benchmark-server) 	08/28/26 	_x86_64_	(12 CPU)

23:49:04     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
23:49:05     all    0.08    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.58
23:49:05       0    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
23:49:05       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:49:05       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:49:05       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:49:05       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:49:05       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:49:05       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:49:05       7    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
23:49:05       8    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
23:49:05       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:49:05      10    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
23:49:05      11    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00

23:49:05     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
23:49:06     all    0.50    0.00    0.41    0.00    0.00    0.00    0.00    0.00    0.00   99.09
23:49:06       0    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
23:49:06       1    0.98    0.00    0.98    0.00    0.00    0.00    0.00    0.00    0.00   98.04
23:49:06       2    3.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
23:49:06       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:49:06       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:49:06       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:49:06       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:49:06       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:49:06       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:49:06       9    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
23:49:06      10    0.00    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   98.02
23:49:06      11    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01

23:49:06     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
23:49:07     all    0.58    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.17
23:49:07       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:49:07       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:49:07       2    5.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
23:49:07       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:49:07       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:49:07       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:49:07       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:49:07       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:49:07       8    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
23:49:07       9    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02
23:49:07      10    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
23:49:07      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

23:49:07     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
23:49:08     all    0.00    0.00    0.08    0.00    0.00    0.08    0.00    0.00    0.00   99.83
23:49:08       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:49:08       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:49:08       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:49:08       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:49:08       4    0.00    0.00    0.00    0.00    0.00    0.99    0.00    0.00    0.00   99.01
23:49:08       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:49:08       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:49:08       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:49:08       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:49:08       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:49:08      10    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
23:49:08      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

23:49:08     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
23:49:09     all    0.08    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.67
23:49:09       0    0.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
23:49:09       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:49:09       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:49:09       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:49:09       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:49:09       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:49:09       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:49:09       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:49:09       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
